https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1671818400000,2022-12-23 18:00:00,ETHUSDT,1218.3,1220.93,1216.6,1217.99,69533.467,84766723.06118001,41684
1671814800000,2022-12-23 17:00:00,ETHUSDT,1217.04,1219.78,1216.0,1218.3,70809.79400000001,86246927.21471,44195
1671811200000,2022-12-23 16:00:00,ETHUSDT,1218.45,1219.33,1215.06,1217.04,120648.465,146895964.65647,63995
1671807600000,2022-12-23 15:00:00,ETHUSDT,1214.63,1224.3,1213.29,1218.46,301338.25800000003,367372220.69226,138743
1671804000000,2022-12-23 14:00:00,ETHUSDT,1220.2,1221.72,1211.82,1214.64,347365.597,422563569.71261,162649
1671800400000,2022-12-23 13:00:00,ETHUSDT,1224.1,1234.25,1208.33,1220.21,701037.189,857061364.57149,317169
1671796800000,2022-12-23 12:00:00,ETHUSDT,1222.22,1224.25,1220.51,1224.12,84201.58,102956670.81083001,46300
1671793200000,2022-12-23 11:00:00,ETHUSDT,1223.47,1224.25,1221.17,1222.23,91579.087,111955934.90326001,47508
1671789600000,2022-12-23 10:00:00,ETHUSDT,1218.69,1226.0,1218.17,1223.48,178214.24800000002,217890080.84018,82335
1671786000000,2022-12-23 09:00:00,ETHUSDT,1217.9,1219.29,1216.01,1218.7,84914.511,103412383.75465,43187
1671782400000,2022-12-23 08:00:00,ETHUSDT,1221.41,1221.79,1214.8,1217.89,152936.914,186228041.30351,75437
1671778800000,2022-12-23 07:00:00,ETHUSDT,1220.87,1222.3,1220.39,1221.41,50220.026,61352110.123890005,29611
1671775200000,2022-12-23 06:00:00,ETHUSDT,1220.74,1222.48,1219.05,1220.87,69337.983,84639121.60366,39987
1671771600000,2022-12-23 05:00:00,ETHUSDT,1222.98,1224.7,1219.44,1220.74,71051.629,86801353.21112,43422
1671768000000,2022-12-23 04:00:00,ETHUSDT,1223.42,1224.19,1220.5,1222.99,94337.10699999999,115270009.47155,50694
1671764400000,2022-12-23 03:00:00,ETHUSDT,1224.03,1229.58,1221.75,1223.42,203590.82,249410419.62877998,97807
1671760800000,2022-12-23 02:00:00,ETHUSDT,1216.86,1228.53,1215.18,1224.02,172587.068,210702921.234,79254
1671757200000,2022-12-23 01:00:00,ETHUSDT,1214.85,1217.32,1214.08,1216.86,63430.865,77120489.00577,34997
1671753600000,2022-12-23 00:00:00,ETHUSDT,1217.38,1218.65,1214.27,1214.84,102437.1,124565757.0933,49844
1671750000000,2022-12-22 23:00:00,ETHUSDT,1215.21,1218.07,1214.25,1217.39,93843.951,114145283.54146999,46738
1671746400000,2022-12-22 22:00:00,ETHUSDT,1214.57,1218.79,1212.49,1215.22,92938.594,112992028.9661,52869
1671742800000,2022-12-22 21:00:00,ETHUSDT,1216.8,1218.24,1213.25,1214.56,122590.227,148955909.77692,70813
1671739200000,2022-12-22 20:00:00,ETHUSDT,1194.47,1239.99,1193.36,1216.8,780831.516,950390111.0135199,360081
1671735600000,2022-12-22 19:00:00,ETHUSDT,1188.8,1194.65,1188.09,1194.48,147554.921,175897716.86809,69397
1671732000000,2022-12-22 18:00:00,ETHUSDT,1186.76,1190.44,1185.05,1188.81,116722.022,138703420.43974,63058
1671728400000,2022-12-22 17:00:00,ETHUSDT,1190.14,1190.9,1182.0,1186.75,199622.639,236867903.99412003,100272
1671724800000,2022-12-22 16:00:00,ETHUSDT,1186.15,1190.68,1184.54,1190.14,205287.354,243914249.76477003,103576
1671721200000,2022-12-22 15:00:00,ETHUSDT,1192.61,1192.84,1183.15,1186.15,468692.53,556616488.8687099,218053
1671717600000,2022-12-22 14:00:00,ETHUSDT,1209.88,1211.19,1190.0,1192.62,652759.83,782698069.9211099,263827
1671714000000,2022-12-22 13:00:00,ETHUSDT,1214.87,1215.9,1207.0,1209.88,290837.411,352349806.15296,127979
1671710400000,2022-12-22 12:00:00,ETHUSDT,1216.92,1218.28,1214.3,1214.88,77828.25099999999,94645849.79565,45029
1671706800000,2022-12-22 11:00:00,ETHUSDT,1216.54,1219.15,1214.22,1216.91,102472.54400000001,124664292.52622,54251
1671703200000,2022-12-22 10:00:00,ETHUSDT,1218.24,1220.5,1216.16,1216.53,104154.43,126863577.65054,53941
1671699600000,2022-12-22 09:00:00,ETHUSDT,1214.86,1222.08,1213.02,1218.24,254121.03100000002,309507720.62906003,99643
1671696000000,2022-12-22 08:00:00,ETHUSDT,1213.56,1218.92,1211.6,1214.86,176288.68899999998,214241839.95343,79687
1671692400000,2022-12-22 07:00:00,ETHUSDT,1210.51,1213.66,1208.9,1213.55,75284.05099999999,91208721.88825999,40926
1671688800000,2022-12-22 06:00:00,ETHUSDT,1210.49,1211.72,1209.1,1210.52,55748.761,67483986.38484,32459
1671685200000,2022-12-22 05:00:00,ETHUSDT,1211.27,1212.0,1209.33,1210.49,73122.315,88519103.5858,39515
1671681600000,2022-12-22 04:00:00,ETHUSDT,1214.12,1214.56,1210.46,1211.27,58246.990999999995,70630624.65544,34166
1671678000000,2022-12-22 03:00:00,ETHUSDT,1214.08,1215.12,1212.8,1214.12,36670.174,44520067.312470004,22725
1671674400000,2022-12-22 02:00:00,ETHUSDT,1212.13,1214.4,1211.1,1214.09,39073.208,47399439.977520004,26282
1671670800000,2022-12-22 01:00:00,ETHUSDT,1217.23,1217.98,1211.64,1212.13,70840.313,86059159.09843001,41704
1671667200000,2022-12-22 00:00:00,ETHUSDT,1213.21,1217.58,1211.05,1217.23,105101.385,127648472.22701001,55088
1671663600000,2022-12-21 23:00:00,ETHUSDT,1209.13,1214.78,1207.8,1213.21,96768.506,117262995.30875,53845
1671660000000,2022-12-21 22:00:00,ETHUSDT,1211.59,1211.69,1209.0,1209.12,33562.965,40616999.50179,22161
1671656400000,2022-12-21 21:00:00,ETHUSDT,1209.31,1211.9,1208.41,1211.56,63489.749,76837857.54525,36938
1671652800000,2022-12-21 20:00:00,ETHUSDT,1208.12,1209.59,1206.39,1209.32,71417.648,86282814.7611,46135
1671649200000,2022-12-21 19:00:00,ETHUSDT,1209.25,1211.17,1205.83,1208.12,75666.865,91467955.66504,43003
1671645600000,2022-12-21 18:00:00,ETHUSDT,1211.3,1212.45,1208.22,1209.24,65788.741,79616493.76774,40409
1671642000000,2022-12-21 17:00:00,ETHUSDT,1207.44,1211.47,1205.98,1211.31,137040.80599999998,165660227.31365,70131
1671638400000,2022-12-21 16:00:00,ETHUSDT,1215.24,1215.65,1207.11,1207.44,138072.513,167367438.38703,65852
1671634800000,2022-12-21 15:00:00,ETHUSDT,1210.69,1215.99,1208.3,1215.24,196264.145,238081647.54292002,106149
1671631200000,2022-12-21 14:00:00,ETHUSDT,1214.5,1226.0,1205.19,1210.67,390203.87200000003,473779634.35692,176611
1671627600000,2022-12-21 13:00:00,ETHUSDT,1212.51,1215.86,1208.6,1214.5,147157.22,178491737.72875,74117
1671624000000,2022-12-21 12:00:00,ETHUSDT,1216.17,1216.81,1212.08,1212.52,99745.388,121060397.74493998,54980
1671620400000,2022-12-21 11:00:00,ETHUSDT,1216.27,1217.76,1213.02,1216.18,85654.064,104092660.64502,45991
1671616800000,2022-12-21 10:00:00,ETHUSDT,1214.83,1218.99,1214.0,1216.28,73082.201,88853707.02384,37768
1671613200000,2022-12-21 09:00:00,ETHUSDT,1214.7,1216.88,1212.91,1214.83,98870.825,120125941.41753998,55043
1671609600000,2022-12-21 08:00:00,ETHUSDT,1210.2,1218.75,1206.63,1214.7,227086.53600000002,275337954.43998,103271
1671606000000,2022-12-21 07:00:00,ETHUSDT,1211.19,1213.95,1210.12,1210.19,85708.082,103857514.23093,44757
1671602400000,2022-12-21 06:00:00,ETHUSDT,1210.14,1212.62,1209.35,1211.19,76530.525,92693258.44257,43937
1671598800000,2022-12-21 05:00:00,ETHUSDT,1206.13,1212.77,1202.06,1210.13,183348.22199999998,221435284.05218,89533
1671595200000,2022-12-21 04:00:00,ETHUSDT,1209.94,1210.5,1205.17,1206.14,121983.865,147297125.47158998,56115
1671591600000,2022-12-21 03:00:00,ETHUSDT,1210.08,1210.76,1205.02,1209.94,98875.427,119467395.25532,52917
1671588000000,2022-12-21 02:00:00,ETHUSDT,1212.05,1212.73,1208.29,1210.08,71369.633,86401394.79351,43477
1671584400000,2022-12-21 01:00:00,ETHUSDT,1208.48,1213.14,1207.0,1212.05,95949.461,116142768.09363998,54857
1671580800000,2022-12-21 00:00:00,ETHUSDT,1216.22,1218.55,1206.12,1208.47,210149.69199999998,254521813.0872,99387
1671577200000,2022-12-20 23:00:00,ETHUSDT,1214.99,1221.0,1214.99,1216.21,112890.76400000001,137486829.50278,60818
1671573600000,2022-12-20 22:00:00,ETHUSDT,1215.6,1217.4,1213.01,1215.0,54671.989,66444077.6347,38849
1671570000000,2022-12-20 21:00:00,ETHUSDT,1212.22,1216.28,1210.78,1215.6,76597.13900000001,92948017.96678,42811
1671566400000,2022-12-20 20:00:00,ETHUSDT,1216.25,1219.58,1210.69,1212.22,138298.357,168131804.34077,74304
1671562800000,2022-12-20 19:00:00,ETHUSDT,1214.1,1218.68,1213.23,1216.2,111112.485,135094211.49389,66403
1671559200000,2022-12-20 18:00:00,ETHUSDT,1211.99,1217.9,1208.6,1214.1,152938.684,185591101.26784,78968
1671555600000,2022-12-20 17:00:00,ETHUSDT,1210.97,1213.36,1208.03,1211.99,126891.21,153635258.70003998,72017
1671552000000,2022-12-20 16:00:00,ETHUSDT,1216.44,1217.78,1204.13,1210.97,421579.965,510195370.88780993,197341
1671548400000,2022-12-20 15:00:00,ETHUSDT,1217.75,1232.0,1212.47,1216.44,605483.782,738979853.94608,292411
1671544800000,2022-12-20 14:00:00,ETHUSDT,1210.02,1224.99,1201.79,1217.71,495177.86799999996,600262151.64191,229621
1671541200000,2022-12-20 13:00:00,ETHUSDT,1213.07,1214.79,1208.09,1210.03,144438.954,175013004.34766,85209
1671537600000,2022-12-20 12:00:00,ETHUSDT,1211.82,1217.5,1211.46,1213.08,182648.259,221716403.70051,97520
1671534000000,2022-12-20 11:00:00,ETHUSDT,1207.7,1221.84,1206.92,1211.83,270370.908,327976671.54556,126582
1671530400000,2022-12-20 10:00:00,ETHUSDT,1210.32,1211.01,1207.17,1207.69,91259.194,110314077.28966,51622
1671526800000,2022-12-20 09:00:00,ETHUSDT,1210.63,1211.9,1207.42,1210.31,126611.469,153113482.95657,62590
1671523200000,2022-12-20 08:00:00,ETHUSDT,1207.97,1211.88,1205.4,1210.63,158791.00400000002,191865809.81066,80491
1671519600000,2022-12-20 07:00:00,ETHUSDT,1212.39,1213.11,1205.44,1207.92,148918.139,179925439.71557,76139
1671516000000,2022-12-20 06:00:00,ETHUSDT,1208.0,1213.63,1204.91,1212.39,199382.482,241138738.06936002,95156
1671512400000,2022-12-20 05:00:00,ETHUSDT,1208.01,1210.78,1203.33,1208.0,213380.93600000002,257452200.84615,105533
1671508800000,2022-12-20 04:00:00,ETHUSDT,1191.85,1225.0,1190.0,1208.02,542521.519,653417865.27527,226435
1671505200000,2022-12-20 03:00:00,ETHUSDT,1192.38,1198.87,1187.47,1191.85,283450.522,337624101.76934,121987
1671501600000,2022-12-20 02:00:00,ETHUSDT,1185.21,1198.5,1182.67,1192.38,368427.141,438768602.26974,154171
1671498000000,2022-12-20 01:00:00,ETHUSDT,1171.56,1193.0,1170.91,1185.22,493133.961,583248097.03189,198203
1671494400000,2022-12-20 00:00:00,ETHUSDT,1167.21,1175.16,1162.5,1171.56,259364.455,303193138.43781,116238
1671490800000,2022-12-19 23:00:00,ETHUSDT,1162.08,1169.45,1160.76,1167.21,232832.06399999998,271446810.48008,117749
1671487200000,2022-12-19 22:00:00,ETHUSDT,1175.32,1175.83,1148.0,1162.08,428521.38899999997,497222571.25887996,218908
1671483600000,2022-12-19 21:00:00,ETHUSDT,1175.84,1181.0,1174.54,1175.32,128526.869,151312831.57231,68083
1671480000000,2022-12-19 20:00:00,ETHUSDT,1170.26,1176.66,1167.37,1175.84,114050.521,133757166.20209,65503
1671476400000,2022-12-19 19:00:00,ETHUSDT,1168.24,1174.37,1166.56,1170.26,159377.21,186518715.05808002,84085
1671472800000,2022-12-19 18:00:00,ETHUSDT,1172.94,1177.65,1166.55,1168.25,205163.31699999998,240499097.05465,102782
1671469200000,2022-12-19 17:00:00,ETHUSDT,1175.26,1176.28,1163.69,1172.96,351191.789,410987728.53111,161889
1671465600000,2022-12-19 16:00:00,ETHUSDT,1179.02,1181.89,1168.5,1175.26,426749.50200000004,501459847.41969,178633
1671462000000,2022-12-19 15:00:00,ETHUSDT,1185.97,1188.0,1178.4,1179.02,216702.413,256454146.50075,97897
1671458400000,2022-12-19 14:00:00,ETHUSDT,1182.02,1189.28,1176.57,1185.97,348901.365,412579244.38165,150923
1671454800000,2022-12-19 13:00:00,ETHUSDT,1185.74,1187.76,1181.51,1182.02,117443.39199999999,139037044.20801002,59142
1671451200000,2022-12-19 12:00:00,ETHUSDT,1182.68,1187.76,1181.74,1185.74,107773.617,127683977.77769,57363
1671447600000,2022-12-19 11:00:00,ETHUSDT,1185.91,1186.25,1181.44,1182.68,84551.18,100084078.90005,48193
1671444000000,2022-12-19 10:00:00,ETHUSDT,1183.56,1187.96,1182.18,1185.9,119891.409,142156791.39253,60696
1671440400000,2022-12-19 09:00:00,ETHUSDT,1183.05,1185.64,1181.7,1183.57,108560.412,128493009.89418,54448
1671436800000,2022-12-19 08:00:00,ETHUSDT,1179.22,1183.5,1178.48,1183.06,102195.37400000001,120739456.3847,54086
1671433200000,2022-12-19 07:00:00,ETHUSDT,1181.42,1182.0,1176.74,1179.23,87164.90400000001,102805505.61476,47570
1671429600000,2022-12-19 06:00:00,ETHUSDT,1178.22,1182.0,1177.37,1181.42,68864.026,81238749.44562,42887
1671426000000,2022-12-19 05:00:00,ETHUSDT,1181.65,1182.33,1177.0,1178.22,88950.864,104915699.13019,51928
1671422400000,2022-12-19 04:00:00,ETHUSDT,1178.58,1183.98,1177.65,1181.65,102725.09199999999,121348561.87637,55426
1671418800000,2022-12-19 03:00:00,ETHUSDT,1182.94,1183.73,1172.75,1178.58,246789.017,290683014.44062996,121038
1671415200000,2022-12-19 02:00:00,ETHUSDT,1189.67,1189.83,1180.81,1182.95,134709.674,159542638.31783,74813
1671411600000,2022-12-19 01:00:00,ETHUSDT,1188.57,1194.0,1185.82,1189.66,110320.519,131330136.13431,61452
1671408000000,2022-12-19 00:00:00,ETHUSDT,1182.45,1194.86,1180.5,1188.58,203074.65300000002,241352234.75423998,99891
1671404400000,2022-12-18 23:00:00,ETHUSDT,1186.98,1193.6,1180.18,1182.45,167657.64,199174943.04507,92256
1671400800000,2022-12-18 22:00:00,ETHUSDT,1181.59,1195.26,1181.15,1186.98,168052.174,199560580.38495,96095
1671397200000,2022-12-18 21:00:00,ETHUSDT,1184.9,1186.83,1179.66,1181.58,73606.953,87081141.25072,45208
1671393600000,2022-12-18 20:00:00,ETHUSDT,1182.91,1186.24,1182.18,1184.9,90189.58,106802124.90360999,51800
1671390000000,2022-12-18 19:00:00,ETHUSDT,1179.33,1183.22,1177.04,1182.91,117289.31800000001,138495096.58367,60278
1671386400000,2022-12-18 18:00:00,ETHUSDT,1177.83,1190.99,1174.19,1179.33,336758.893,398089508.75742996,161102
1671382800000,2022-12-18 17:00:00,ETHUSDT,1176.89,1177.95,1175.05,1177.84,50129.567,58983343.38641,29133
1671379200000,2022-12-18 16:00:00,ETHUSDT,1173.4,1177.82,1172.95,1176.89,80871.12400000001,95101291.89398001,42003
1671375600000,2022-12-18 15:00:00,ETHUSDT,1173.85,1175.36,1172.27,1173.41,95170.621,111730334.0258,44825
1671372000000,2022-12-18 14:00:00,ETHUSDT,1178.1,1178.99,1172.3,1173.86,137839.094,162083135.19253,65200
1671368400000,2022-12-18 13:00:00,ETHUSDT,1180.83,1181.0,1176.77,1178.1,89377.415,105366943.2678,48145
1671364800000,2022-12-18 12:00:00,ETHUSDT,1181.77,1183.47,1179.66,1180.82,81513.975,96311053.18716,49357
1671361200000,2022-12-18 11:00:00,ETHUSDT,1179.49,1184.05,1179.41,1181.77,91913.329,108594267.72598,50698
1671357600000,2022-12-18 10:00:00,ETHUSDT,1176.89,1181.33,1176.12,1179.5,121590.665,143373189.27913,57135
1671354000000,2022-12-18 09:00:00,ETHUSDT,1186.45,1186.82,1171.12,1176.89,290611.595,342076867.58805,133140
1671350400000,2022-12-18 08:00:00,ETHUSDT,1185.98,1187.74,1185.06,1186.45,64153.903,76121545.27231,35720
1671346800000,2022-12-18 07:00:00,ETHUSDT,1184.8,1186.92,1184.51,1185.98,64428.315,76401678.50674,37604
1671343200000,2022-12-18 06:00:00,ETHUSDT,1186.36,1186.51,1182.29,1184.8,107406.627,127226226.10996,56014
1671339600000,2022-12-18 05:00:00,ETHUSDT,1190.49,1191.11,1186.03,1186.36,103325.41900000001,122789456.64156,53209
1671336000000,2022-12-18 04:00:00,ETHUSDT,1187.01,1196.0,1186.7,1190.5,260918.415,311009962.93448997,114670
1671332400000,2022-12-18 03:00:00,ETHUSDT,1185.98,1187.37,1184.53,1187.0,50433.367999999995,59796569.765209995,29109
1671328800000,2022-12-18 02:00:00,ETHUSDT,1181.13,1185.98,1181.11,1185.98,53102.332,62894390.76219,36326
1671325200000,2022-12-18 01:00:00,ETHUSDT,1184.28,1184.65,1179.3,1181.13,81332.665,96131816.85992,48865
1671321600000,2022-12-18 00:00:00,ETHUSDT,1186.44,1188.15,1182.17,1184.28,99379.224,117693790.11303999,57669
1671318000000,2022-12-17 23:00:00,ETHUSDT,1185.51,1190.0,1181.42,1186.45,179646.19100000002,213146051.99606,103590
1671314400000,2022-12-17 22:00:00,ETHUSDT,1178.02,1187.89,1175.61,1185.5,117885.896,139216173.5978,67549
1671310800000,2022-12-17 21:00:00,ETHUSDT,1177.09,1181.44,1176.12,1178.03,90617.875,106828143.9173,48946
1671307200000,2022-12-17 20:00:00,ETHUSDT,1176.18,1178.64,1174.55,1177.08,58889.893,69298715.06849,35805
1671303600000,2022-12-17 19:00:00,ETHUSDT,1176.64,1179.42,1175.01,1176.18,59236.167,69711111.11018,37601
1671300000000,2022-12-17 18:00:00,ETHUSDT,1173.71,1179.0,1172.46,1176.64,97161.352,114287372.06888999,54960
1671296400000,2022-12-17 17:00:00,ETHUSDT,1177.83,1178.93,1169.97,1173.72,150828.679,177103334.9619,73639
1671292800000,2022-12-17 16:00:00,ETHUSDT,1179.44,1179.57,1175.2,1177.83,82610.312,97261539.40034,48628
1671289200000,2022-12-17 15:00:00,ETHUSDT,1176.44,1181.64,1173.79,1179.45,111793.79,131708646.17786999,63852
1671285600000,2022-12-17 14:00:00,ETHUSDT,1177.19,1182.4,1175.21,1176.45,129220.494,152331119.80187,71693
1671282000000,2022-12-17 13:00:00,ETHUSDT,1178.88,1179.97,1174.24,1177.19,120339.13,141650346.45643002,69908
1671278400000,2022-12-17 12:00:00,ETHUSDT,1179.41,1182.27,1176.5,1178.88,108201.88,127614068.88595,61409
1671274800000,2022-12-17 11:00:00,ETHUSDT,1183.72,1188.66,1176.63,1179.42,184607.625,218148388.59675,100371
1671271200000,2022-12-17 10:00:00,ETHUSDT,1176.35,1186.47,1172.93,1183.73,155677.376,183639578.06236002,81780
1671267600000,2022-12-17 09:00:00,ETHUSDT,1179.44,1181.77,1174.12,1176.35,142708.515,168007618.02375,72618
1671264000000,2022-12-17 08:00:00,ETHUSDT,1183.0,1183.85,1178.52,1179.44,105537.49699999999,124645194.19873,60271
1671260400000,2022-12-17 07:00:00,ETHUSDT,1180.07,1183.52,1177.29,1183.0,103305.819,121934235.77879,62848
1671256800000,2022-12-17 06:00:00,ETHUSDT,1176.46,1185.0,1172.58,1180.07,224948.995,265222785.28247997,106977
1671253200000,2022-12-17 05:00:00,ETHUSDT,1179.48,1180.25,1175.76,1176.45,93897.91699999999,110574111.45008,57733
1671249600000,2022-12-17 04:00:00,ETHUSDT,1174.49,1182.0,1172.71,1179.48,168308.58800000002,198125829.89773998,90512
1671246000000,2022-12-17 03:00:00,ETHUSDT,1173.22,1178.85,1170.79,1174.49,166109.328,195028301.53458998,87820
1671242400000,2022-12-17 02:00:00,ETHUSDT,1168.81,1173.86,1161.07,1173.22,278395.738,324893595.98925,138702
1671238800000,2022-12-17 01:00:00,ETHUSDT,1172.16,1174.9,1167.02,1168.81,155391.163,181939421.96923,96429
1671235200000,2022-12-17 00:00:00,ETHUSDT,1166.19,1174.81,1163.39,1172.16,251164.14,294073803.59717,142139
1671231600000,2022-12-16 23:00:00,ETHUSDT,1178.1,1180.86,1154.7,1166.2,837023.0040000001,975371461.19595,382666
1671228000000,2022-12-16 22:00:00,ETHUSDT,1194.5,1197.44,1169.96,1178.1,436355.816,516976587.85697,227612
1671224400000,2022-12-16 21:00:00,ETHUSDT,1204.05,1205.0,1192.45,1194.5,173013.827,207242458.5496,95585
1671220800000,2022-12-16 20:00:00,ETHUSDT,1202.0,1211.99,1198.38,1204.06,243242.081,293228132.55457,120221
1671217200000,2022-12-16 19:00:00,ETHUSDT,1195.37,1203.98,1192.31,1202.0,170419.637,204220884.0568,89522
1671213600000,2022-12-16 18:00:00,ETHUSDT,1193.36,1199.0,1191.98,1195.37,140820.884,168358247.22938,77094
1671210000000,2022-12-16 17:00:00,ETHUSDT,1188.18,1195.8,1187.53,1193.36,254346.05399999997,303354933.61715,128519
1671206400000,2022-12-16 16:00:00,ETHUSDT,1203.1,1204.0,1180.42,1188.17,681035.6640000001,811838979.12138,310950
1671202800000,2022-12-16 15:00:00,ETHUSDT,1213.99,1214.0,1196.83,1203.11,362743.278,437133179.72795,179830
1671199200000,2022-12-16 14:00:00,ETHUSDT,1207.37,1218.5,1188.0,1213.99,613041.731,741564939.55308,275626
1671195600000,2022-12-16 13:00:00,ETHUSDT,1213.05,1213.05,1205.35,1207.37,193593.072,234051337.12447003,101521
1671192000000,2022-12-16 12:00:00,ETHUSDT,1212.1,1213.4,1208.8,1213.05,147541.63,178681748.69221002,84269
1671188400000,2022-12-16 11:00:00,ETHUSDT,1208.63,1213.78,1207.32,1212.1,163862.552,198458970.16803,91448
1671184800000,2022-12-16 10:00:00,ETHUSDT,1212.0,1212.58,1204.24,1208.62,285399.36100000003,345203068.9943,160648
1671181200000,2022-12-16 09:00:00,ETHUSDT,1243.61,1243.61,1192.42,1211.99,1143669.719,1387489397.21891,588267
1671177600000,2022-12-16 08:00:00,ETHUSDT,1277.11,1278.68,1237.04,1243.6,590422.4720000001,742260540.4002299,259512
1671174000000,2022-12-16 07:00:00,ETHUSDT,1270.44,1279.76,1270.44,1277.11,238617.901,304481074.53971,113106
1671170400000,2022-12-16 06:00:00,ETHUSDT,1270.78,1270.98,1266.34,1270.44,61437.66,77950372.30155,37096
1671166800000,2022-12-16 05:00:00,ETHUSDT,1269.0,1270.85,1266.87,1270.79,61159.645,77613292.04897,36223
1671163200000,2022-12-16 04:00:00,ETHUSDT,1271.48,1271.64,1269.0,1269.0,37598.83,47755534.10309,25078
1671159600000,2022-12-16 03:00:00,ETHUSDT,1269.19,1271.99,1269.18,1271.47,57772.797999999995,73404910.17238,32243
1671156000000,2022-12-16 02:00:00,ETHUSDT,1267.52,1273.1,1267.51,1269.19,74673.47200000001,94867463.85607,41509
1671152400000,2022-12-16 01:00:00,ETHUSDT,1273.03,1273.27,1267.25,1267.51,107632.588,136705028.30598998,54634
1671148800000,2022-12-16 00:00:00,ETHUSDT,1266.26,1273.28,1265.27,1273.03,143106.513,181684543.07722,77156
1671145200000,2022-12-15 23:00:00,ETHUSDT,1263.19,1266.85,1258.2,1266.26,119091.881,150434234.13838,70156
1671141600000,2022-12-15 22:00:00,ETHUSDT,1263.77,1264.84,1259.13,1263.18,139998.615,176714068.50574,90013
1671138000000,2022-12-15 21:00:00,ETHUSDT,1270.8,1271.92,1256.1,1263.77,208480.902,263758114.02092,110494
1671134400000,2022-12-15 20:00:00,ETHUSDT,1274.73,1275.06,1270.47,1270.81,78506.942,99962599.66066,48773
1671130800000,2022-12-15 19:00:00,ETHUSDT,1271.83,1275.8,1270.21,1274.74,133186.892,169546730.23636,73449
1671127200000,2022-12-15 18:00:00,ETHUSDT,1269.77,1271.93,1263.81,1271.83,157902.295,200250001.12996,82206
1671123600000,2022-12-15 17:00:00,ETHUSDT,1269.6,1272.96,1268.24,1269.77,122677.242,155910398.06601,69712
1671120000000,2022-12-15 16:00:00,ETHUSDT,1269.98,1271.31,1265.0,1269.6,181903.825,230865753.00411,97959
1671116400000,2022-12-15 15:00:00,ETHUSDT,1269.68,1273.8,1264.73,1269.98,250747.322,318521588.16821,136661
1671112800000,2022-12-15 14:00:00,ETHUSDT,1275.41,1277.12,1261.4,1269.69,338912.131,431168212.20582,171354
1671109200000,2022-12-15 13:00:00,ETHUSDT,1286.4,1286.41,1267.7,1275.41,582293.507,743280566.50572,300327
1671105600000,2022-12-15 12:00:00,ETHUSDT,1290.96,1290.96,1284.68,1286.4,115506.95800000001,148758973.79121,62462
1671102000000,2022-12-15 11:00:00,ETHUSDT,1286.75,1291.39,1284.1,1290.97,134074.573,172779525.41257,73787
1671098400000,2022-12-15 10:00:00,ETHUSDT,1288.34,1288.59,1284.66,1286.75,95265.33300000001,122588288.64252,52301
1671094800000,2022-12-15 09:00:00,ETHUSDT,1283.66,1288.5,1282.53,1288.34,153318.293,197112093.40962,77035
1671091200000,2022-12-15 08:00:00,ETHUSDT,1287.08,1289.19,1283.54,1283.66,143178.94199999998,184206729.72323,84152
1671087600000,2022-12-15 07:00:00,ETHUSDT,1289.53,1291.2,1286.3,1287.09,86292.359,111239679.34348999,56134
1671084000000,2022-12-15 06:00:00,ETHUSDT,1290.41,1292.26,1289.19,1289.53,74024.775,95552478.28701,46558
1671080400000,2022-12-15 05:00:00,ETHUSDT,1292.4,1293.06,1290.0,1290.41,66373.575,85727013.47361,43425
1671076800000,2022-12-15 04:00:00,ETHUSDT,1292.42,1292.42,1288.58,1292.4,93523.82199999999,120693769.37746,51291
1671073200000,2022-12-15 03:00:00,ETHUSDT,1291.8,1294.29,1290.51,1292.42,98621.481,127457637.33591999,60111
1671069600000,2022-12-15 02:00:00,ETHUSDT,1286.05,1292.4,1281.68,1291.81,239321.574,308200107.22007996,139503
1671066000000,2022-12-15 01:00:00,ETHUSDT,1305.01,1309.34,1280.0,1286.05,447190.979,578161993.12902,220339
1671062400000,2022-12-15 00:00:00,ETHUSDT,1307.76,1311.86,1303.85,1305.01,139065.619,181925669.80832,71935
1671058800000,2022-12-14 23:00:00,ETHUSDT,1312.13,1312.13,1307.0,1307.76,97371.92300000001,127440985.19833,54979
1671055200000,2022-12-14 22:00:00,ETHUSDT,1311.21,1315.55,1308.33,1312.13,103501.219,135764082.83668998,61029
1671051600000,2022-12-14 21:00:00,ETHUSDT,1308.58,1313.75,1307.7,1311.21,122778.192,160943201.95673,70202
1671048000000,2022-12-14 20:00:00,ETHUSDT,1307.5,1318.78,1301.0,1308.58,543246.93,711195369.08493,246797
1671044400000,2022-12-14 19:00:00,ETHUSDT,1332.81,1345.0,1300.17,1307.5,1210389.362,1591033454.84044,646145
1671040800000,2022-12-14 18:00:00,ETHUSDT,1335.02,1354.4,1302.0,1332.82,732661.099,980266084.99742,365158
1671037200000,2022-12-14 17:00:00,ETHUSDT,1336.35,1338.88,1333.03,1335.02,120495.661,161015515.54398,77012
1671033600000,2022-12-14 16:00:00,ETHUSDT,1338.3,1342.0,1334.51,1336.35,237508.978,317668177.16756,129437
1671030000000,2022-12-14 15:00:00,ETHUSDT,1341.34,1345.0,1335.55,1338.3,307088.072,411488218.12312996,156197
1671026400000,2022-12-14 14:00:00,ETHUSDT,1328.42,1343.33,1326.82,1341.34,435626.675,581957766.14062,226756
